B00BWB713A,3
B00BWBLPOG,3.5
B00BWBOQ6U,4
B00BWCMK4O,4
B00BWDJVTK,3.75
B00BWGO110,2.888888889
B00BWHZJZG,3.428571429
B00BWI2YO4,4.25
B00BWKI0QI,3
B00BWKJ5XA,4.333333333
B00BWM0NLQ,3.6
B00BWMRVWU,3.571428571
B00BWP7GQS,3
B00BWQQTO2,1
B00BWS3JXE,2.25
B00BWSF85Q,4
B00BWSIR90,3.5
B00BWSM8A4,2.25
B00BWSQNF0,3.666666667
B00BWSSYD4,3.125
B00BWSVWG0,3.25
B00BWTH344,2.666666667
B00BWTWIL2,2.5625
B00BWU0DKY,3
B00BWU0XDQ,3
B00BWUBDG2,4.333333333
B00BWUQM22,3.954545455
B00BWUUM8M,5
B00BWUUNJ0,5
B00BWUUSRC,1
B00BWUYELI,2.5
B00BWV0BT6,3.125
B00BWV1T4C,2
B00BWVBQMW,5
B00BWVC7MK,5
B00BWVD8NW,4.35483871
B00BWVN65W,2
B00BWXN6VE,4
B00BWXO7FI,5
B00BWXXFFQ,4.285714286
B00BWZ1BLE,3.268817204
B00BWZFLN8,3.5
B00BWZHDNO,1.5
B00BWZMULO,5
B00BX04610,4
B00BX0BTW4,1
B00BX42FLY,4.121632025
B00BX6RJK4,3.277777778
B00BX736EG,4.417252037
B00BX88BGS,4
B00BX9JZTE,4
B00BXDAKK8,4.071428571
B00BXDOSXS,3.42206655
B00BXDTZX6,3.976588629
B00BXDV1Q0,1
B00BXEEFEY,2.952380952
B00BXF0KMO,4.5
B00BXF34WM,5
B00BXG7BX4,3
B00BXGGOYQ,5
B00BXGGQ8A,1
B00BXH7UAM,1
B00BXHGZD0,4.2
B00BXHJ9KG,5
B00BXHJRHG,4.5
B00BXI42HK,3
B00BXJ1ZYW,1
B00BXJAJY4,1
B00BXJC2JE,3
B00BXJH1MC,3.5
B00BXJQN1W,2
B00BXK8K0S,2.8
B00BXKGNQG,1
B00BXKM0WC,4.28
B00BXKNX7I,4
B00BXLCV8O,3
B00BXLT3MG,3.228070175
B00BXLUF8W,4
B00BXLZE9C,3.181818182
B00BXM1BI4,3.083333333
B00BXM33U8,5
B00BXMI55Q,2.75
B00BXOBE2U,3.486842105
B00BXOMKLY,3.466666667
B00BXOQMOA,2.666666667
B00BXOXSEM,5
B00BXP97HS,2.777777778
B00BXPLXZW,4.597014925
B00BXPQ0LY,4.662337662
B00BXPQN2K,4.113406959
B00BXPU01U,2.530612245
B00BXQ8B10,1
B00BXR1QPW,4
B00BXR1QS4,3
B00BXR7LRE,4.333333333
B00BXSGHAU,3
B00BXSWYBG,5
B00BXTTRO2,2.712837838
B00BXUZXZS,2.5
B00BXVFN3Y,1.4
B00BXW6O9K,4.833333333
B00BXX4QV2,2
B00BXXOXXS,3.5
B00BY0G360,3.5
B00BY0G374,5
B00BY0G3A6,2.333333333
B00BY0G7M0,5
B00BY0G7MU,5
B00BY0G93C,4
B00BY0G9DW,4
B00BY0GBAI,2.642857143
B00BY0GBAS,2.605263158
B00BY0GBBW,4
B00BY0HG66,3.5
B00BY0VU90,4
B00BY1VCQA,3.25
B00BY2O9A0,4
B00BY57X2I,4
B00BY6E2LM,2.333333333
B00BY6IF6A,4.666666667
B00BY6WZ0W,4
B00BY7S94W,3
B00BY81DNA,4.0625
B00BY8ZDL8,4.301204819
B00BY9G1HC,5
B00BYBXVKK,4
B00BYCFCDI,5
B00BYDQ33A,2.909090909
B00BYEBWFS,2.4375
B00BYFBCS4,2.538461538
B00BYFCMJ2,3
B00BYG0RSE,4.375706215
B00BYGQBFM,3
B00BYH78F8,1.4
B00BYHGAQQ,3.850340136
B00BYIHDOS,5
B00BYII3KQ,4.618556701
B00BYIQI30,5
B00BYIVJDY,3.8
B00BYJ2T3W,2.142857143
B00BYJ6BUO,2.935494578
B00BYLPTNM,3.25
B00BYLRG74,3.285714286
B00BYLRQ7O,1.666666667
B00BYLVBDO,3.036437247
B00BYM4VSA,2.321428571
B00BYNFKS4,3.857142857
B00BYOB6TK,3
B00BYOZVNM,3.8
B00BYPHOE0,2
B00BYPL4ZK,1
B00BYPYTUW,2.75
B00BYQ64S6,4.125
B00BYS7D84,2.125
B00BYW7MIQ,2
B00BZ0VOKY,2.866666667
B00BZ108CS,3
B00BZ14X6U,2.916666667
B00BZ17M54,4
B00BZ2CMNU,1.5
B00BZ3DI0K,3.666666667
B00BZ5MAZM,3.333333333
B00BZ64F54,4
B00BZ6GEWQ,4
B00BZ79SWS,3.75
B00BZ7U6XS,2.5
B00BZ85DO4,4
B00BZ88SSM,5
B00BZ955P0,3
B00BZ9LTJ6,1.666666667
B00BZ9ZAIC,2
B00BZA1JC2,2.157894737
B00BZA2YC6,2.766666667
B00BZBH95C,4
B00BZCW73U,3
B00BZDT0DO,2.071428571
B00BZF0860,3.578947368
B00BZFP8Q0,1.666666667
B00BZLE2L6,3.9
B00BZLJ3B0,2
B00BZLK8T6,3.111111111
B00BZMQ97U,4.428571429
B00BZO7ROM,2
B00BZOJFB0,2.529411765
B00BZR0YF8,4
B00BZTAYMO,4.111111111
B00BZTT7OU,3.25
B00BZUC066,3.333333333
B00BZXRHIY,4.545454545
B00BZYIJOO,3.666666667
B00BZYLZ9U,3.6
B00BZZXPA6,4.222222222
B00C00G50C,3.272727273
B00C019L9I,3.838709677
B00C02J2UA,4.555555556
B00C02NLB6,5
B00C03P96U,4.666666667
B00C0417UG,5
B00C044UYG,4.555555556
B00C04NLKA,2.333333333
B00C04VMIS,2.333333333
B00C07RHE8,1
B00C0A7O8E,3
B00C0BRJBA,5
B00C0CRO8C,3.75
B00C0HSN9G,4.236842105
B00C0LRQFO,3.954545455
B00C0N95LK,4.5
B00C0NPRIU,1.25
B00C0NXN6I,3.642857143
B00C0PB3RW,3
B00C0PE91O,4.2
B00C0PP1ZC,5
B00C0QNH5M,3.5
B00C0R9G9C,1
B00C0RE13I,4.357142857
B00C0RG5LY,2.791666667
B00C0SAAJG,3.5
B00C0TL4I6,2.333333333
B00C0U80AK,5
B00C0UHGLO,2.102040816
B00C0UMBH8,3
B00C0VZID6,1
B00C0W7UMW,3
B00C0WDKMQ,4.541666667
B00C0WGX0W,4.048780488
B00C0WNATE,2.363636364
B00C0WVQ9K,4.222222222
B00C0XCZ9O,4
B00C0YC0HU,5
B00C0ZRP38,3.263157895
B00C0ZYD6U,3
B00C10ZU5W,4.25
B00C12G8Y2,1
B00C139VHC,4.571428571
B00C149WAM,2.888579387
B00C16NEQ8,3.125
B00C17EB1O,4.5
B00C196RFU,3.4
B00C19PBJI,2.80952381
B00C1C2LMK,3.039215686
B00C1GF1LY,5
B00C1ISX7G,3.095238095
B00C1JLAG6,5
B00C1JLALG,3.75
B00C1JLAZM,4.15625
B00C1L8ZKI,3.8
B00C1NAT5K,5
B00C1NMN9A,3.5
B00C1PD63A,5
B00C1QCBY4,4.379310345
B00C1RABEK,4
B00C1RB0GI,1
B00C1T4CU2,1.461538462
B00C1VHSQ0,3.6
B00C1VMXSS,1
B00C1W70KI,2
B00C1WKUFK,2.222222222
B00C1Y5YFO,3.703703704
B00C1ZX6FI,3
B00C22VM6K,1
B00C23D66I,3
B00C24M6EK,4.497175141
B00C25C5L8,4.555555556
B00C25OI36,3.859383307
B00C27RTYE,2
B00C27SCY0,1
B00C27SJI4,3.666666667
B00C280SVE,1
B00C28YGBM,4.25
B00C29841Y,2.666666667
B00C29JMRY,5
B00C2AMWVG,3.84
B00C2B1FLS,2.5
B00C2BPNN4,3
B00C2CT5UU,2.3
B00C2CZ19Y,3.166666667
B00C2D4K9K,5
B00C2DH6M8,2.452830189
B00C2DXQ7M,5
B00C2DYANG,3.583333333
B00C2ERL22,3.666666667
B00C2FPDO4,2
B00C2FWLYE,3.85
B00C2G7TO0,2.75
B00C2J8CHK,4.175572519
B00C2MSFNS,4.272727273
B00C2OBXNA,3.272727273
B00C2PLDA2,3.4375
B00C2PMLNU,2.333333333
B00C2PNPY4,4
B00C2QSBEW,2.924528302
B00C2QYOVQ,3.052631579
B00C2R1XB4,3
B00C2R9A8W,2.666666667
B00C2RCPQG,4.25984252
B00C2RZWUC,3.6
B00C2S4H70,4.2
B00C2TAANO,1
B00C2TPYPI,2.2
B00C2U5560,4.08115942
B00C2VHAPI,1
B00C2YEMX8,5
B00C2YHK7S,5
B00C2YLNZ8,4
B00C30U4HO,2.666666667
B00C326J6M,2.625
B00C32CE5M,1.725490196
B00C32L598,3
B00C373G9U,2.5
B00C37DSLQ,4.630434783
B00C38CGTK,1
B00C38NHWU,3.964285714
B00C3A3UM0,2.5
B00C3AB8Y2,2.75
B00C3CBP48,2.2
B00C3D56WE,4.666666667
B00C3DRYWY,3.5
B00C3E6FTQ,4.243589744
B00C3H7M1I,3.5
B00C3H8LG8,1
B00C3HAE3G,5
B00C3HHX26,1
B00C3HJQZ8,1
B00C3MBJ8K,3.5
B00C3MRKLU,3.88
B00C3NSQJO,3.759398496
B00C3NVTR0,1
B00C3O21M6,3.814814815
B00C3OF0ZG,3.666666667
B00C3S0FJS,3.7
B00C3UNP5M,5
B00C3VZ1NA,4
B00C3W7AH4,5
B00C3Y1U78,4.4
B00C3Y3CYC,2.862068966
B00C3ZIGZ6,5
B00C406LNO,4.5
B00C407O7G,3.5
B00C40D1SW,2.833333333
B00C40EAIW,3.5
B00C40GU4Y,1
B00C41PZX0,4.130081301
B00C426O3Y,3
B00C429774,4
B00C43B01E,3.666666667
B00C43K7VS,4
B00C43VRSA,4
B00C45H1BU,3.125
B00C46NJQ0,2.186915888
B00C48GL72,3
B00C49CL84,4
B00C4ASVK0,4
B00C4B8ILG,3.487804878
B00C4BCOLQ,2
B00C4CUOYY,1.5
B00C4CX2MU,1
B00C4DJ4KS,4.333333333
B00C4E5PFK,2.263157895
B00C4HWGNG,2.923076923
B00C4NBIQQ,2.85
B00C4NU9ES,3.857142857
B00C4NZ0L0,1.666666667
B00C4OOD1W,4
B00C4OTF60,3
B00C4OZ3CK,3.479338843
B00C4QLZYS,4
B00C4RK60G,3.8
B00C4RNLIU,2.095238095
B00C4RRPPK,5
B00C4S3LI4,2.75
B00C4TMRR4,3.666666667
B00C4TOD3A,3.483870968
B00C4UT89I,3
B00C4VF8ZK,4.733333333
B00C4VPAZS,5
B00C4XCM5M,4.125
B00C4YAPD2,2.8
B00C4YB51I,2.25
B00C4YEPRE,4.333333333
B00C4YISPY,2.083333333
B00C4YP9GU,3.538461538
B00C4Z7O80,3.25
B00C50HAN8,4.142857143
B00C52KRAO,3.75
B00C53KN2A,4.473684211
B00C53OKXI,4.586206897
B00C558GSG,3.333333333
B00C56G8J4,2.65
B00C56PM8M,3.485294118
B00C56TM42,2.5
B00C575JV6,5
B00C5782JM,3
B00C57F0YW,2
B00C57YN2C,3.25
B00C58OP1K,3.513513514
B00C593E7U,3.5
B00C5AX3EI,2.783783784
B00C5HJDNQ,3.5
B00C5HRECS,5
B00C5HW022,4.311418685
B00C5HX4TU,5
B00C5HYQVU,3.5
B00C5ISMG4,2.5
B00C5IXU52,4.5
B00C5J4YQA,3.666666667
B00C5KPT7W,2.333333333
B00C5MFFEM,4.833333333
B00C5RBV7C,1
B00C5RDK12,1
B00C5RZ98O,3.4
B00C5S9024,3
B00C5SMP08,3.6
B00C5T1Z6W,4
B00C5V9WXS,3.323529412
B00C5Y4Y1K,3
B00C615902,1.5
B00C61X68Y,4.62
B00C62OPHE,2.941860465
B00C62YJC0,3
B00C63I02Y,2.454545455
B00C63JBPE,3
B00C65E84G,3.4
B00C65X5HC,3
B00C65Z5A2,3.333333333
B00C66F4PC,3.941256831
B00C6721I4,3
B00C67CQTI,2.75
B00C680HAM,3
B00C68M8YA,3.454545455
B00C68OVFO,4
B00C68PMQG,2.5
B00C68SNS0,3.333333333
B00C68XJSO,4
B00C6979FW,2
B00C69FGHU,2
B00C69HL8W,3.211764706
B00C6AN6TY,2
B00C6B4P9S,2.644628099
B00C6B6Z50,4.5
B00C6BDLJ8,3.25
B00C6BMZ2C,4.666666667
B00C6BUJ84,1
B00C6C1W3Y,3
B00C6CW6WA,5
B00C6DJLYU,1
B00C6E24SY,3.705882353
B00C6EBPFC,3.454545455
B00C6GSIJQ,3
B00C6HJ48Y,4.666666667
B00C6KHSV6,2.8
B00C6PLMMM,2.714285714
B00C6PSV1C,3.333333333
B00C6Q6FKK,3.230769231
B00C6QYX8G,4.0875
B00C6R4W3G,4.066666667
B00C6RAHHQ,3.919354839
B00C6RFVWW,5
B00C6RHC1A,4.547520661
B00C6W926I,1
B00C71LYZK,1
B00C71OUJC,3.6
B00C73O2BG,3.5
B00C7410P6,3.5
B00C74XUIQ,3.296296296
B00C7629C2,4
B00C76YMKY,5
B00C77H73C,1.555555556
B00C77P8HY,3.222222222
B00C77Y31Q,5
B00C789KAY,4
B00C78JW2A,5
B00C78KDBE,4.857142857
B00C78YBQ2,3.8
B00C796FAQ,2.090909091
B00C799G3E,4.272727273
B00C79I0X6,2.163934426
B00C79ITIM,2.276595745
B00C79IVSA,1.4
B00C79IYO6,1.363636364
B00C79J0YE,2.266666667
B00C79J6VG,2.818181818
B00C79J990,3
B00C79JBWA,1.5
B00C79KDWC,5
B00C7AOGSS,1.75
B00C7APP4W,4
B00C7AXKZ8,3.1
B00C7BD63I,3.8
B00C7BYKJW,4.4
B00C7C6AIU,4.378947368
B00C7CZK9U,3.96875
B00C7D00R6,3.887323944
B00C7D3UUA,4.285714286
B00C7DVI54,5
B00C7GF7KI,3.75
B00C7GZO3I,3.818181818
B00C7HNVIW,4
B00C7I7T8O,5
B00C7LAQXQ,4.043478261
B00C7M9NYI,1
B00C7P374W,3.222222222
B00C7PYASY,3.2
B00C7Q62T8,5
B00C7Q6F2M,2
B00C7RX330,3.5
B00C7T9HYM,4.571428571
B00C7TAF3Y,4.677473182
B00C7TFS36,4
B00C7THPH8,2.428571429
B00C7TJ6VG,1.5
B00C7UGZ00,1
B00C7UN9D6,3.444444444
B00C7UOQOC,4.5
B00C7VTFFG,2
B00C7VWEE0,3.278481013
B00C7W8X26,3.2
B00C7Z1E5G,5
B00C7ZDYG8,3
B00C7ZPXVC,1
B00C808A84,2.333333333
B00C818UCE,4.083333333
B00C84IUO4,2.5
B00C855AC8,2.5
B00C859WN6,4.2
B00C86B2SS,2.454545455
B00C89MPGI,2
B00C8AE6LE,3.711340206
B00C8AG2HA,3.333333333
B00C8B0EHS,4
B00C8BMBJ2,4.531083481
B00C8EQLIQ,2
B00C8ET570,3.333333333
B00C8GH8WM,3
B00C8HG91W,2.5
B00C8O4GOW,2.363636364
B00C8P3XRC,3
B00C8PIW6O,3.333333333
B00C8PTUT2,3
B00C8QJYDS,2
B00C8S4FDA,4.5
B00C8S7P1Y,3.666666667
B00C8SJL02,5
B00C8T7EQO,3.928571429
B00C8TQPDM,3.934782609
B00C8TW1W6,4.434782609
B00C8WDLAO,3.304347826
B00C8XMQCW,2
B00C90VBHA,3.5
B00C91R9SE,2.5
B00C92A4HG,2.75
B00C93BDQG,2
B00C93XYW2,3.5
B00C95MFOI,1.941176471
B00C96OTQO,3.170886076
B00C97VMC2,5
B00C9804C0,1.666666667
B00C980P2E,2.333333333
B00C98X224,4
B00C99ICSW,2.833333333
B00C99M6AM,2
B00C99MH7O,3
B00C9ALU08,4.25
B00C9E0D70,3.533333333
B00C9E1K72,3.887323944
B00C9E1U4K,4.428571429
B00C9E1UEA,3.736842105
B00C9E37O6,3.583333333
B00C9FN9KW,3.142857143
B00C9FPAWM,3
B00C9FQ850,4.444444444
B00C9IASQC,5
B00C9ILJ88,3.75
B00C9IYGKQ,2.875
B00C9KYCDK,3
B00C9L4ND8,4
B00C9L9I1K,4.360655738
B00C9MQ4BG,4
B00C9NEPAM,4.369565217
B00C9P1D32,5
B00C9QIYV0,2
B00C9SXEBS,3
B00C9UINY4,2.583333333
B00C9W1SY4,4.25
B00C9W32WU,3.5
B00C9WBAEM,3.882352941
B00C9X9XP4,5
B00C9ZSBCS,5
B00CA0A3O6,5
B00CA1SBM6,5
B00CA1Y6MU,1
B00CA27MZ2,1
B00CA2W31K,3
B00CA2YGEM,2
B00CA332IM,3
B00CA3WRQ0,3.882352941
B00CA4MGTW,3.5
B00CA4U900,4.137931034
B00CA52GXM,2
B00CA5O374,3.5
B00CA85WVW,1
B00CA89UZ6,2.416666667
B00CA89VBO,1.333333333
B00CA8K08C,5
B00CA8LXWO,2.75
B00CA8MHQ0,3
B00CA8P2TE,2.444444444
B00CA8YN8U,4
B00CABZ5HA,3.333333333
B00CADECVI,1
B00CAG924M,4.833333333
B00CAJP720,3.333333333
B00CAK052Q,4.417833456
B00CAKZ1AW,3.75
B00CALHN34,2.947368421
B00CALSC5C,3.212121212
B00CALWIVG,4.212121212
B00CAM7T8M,2.428571429
B00CAN8BFG,4.333333333
B00CAP6VM4,3
B00CAPMX9E,3
B00CAQ1MXQ,3.375
B00CAR7UVI,3.666666667
B00CAR9SQ8,1
B00CASLGJY,3.682926829
B00CAT15PS,3
B00CATMKUW,5
B00CAUX74E,2.838235294
B00CAVC57I,1.955555556
B00CAVFR78,1
B00CAW96DI,4.703703704
B00CAWYBM4,1
B00CAX4HGI,4
B00CAXINRC,5
B00CAYS9PW,3.666666667
B00CB0WKUA,4.266666667
B00CB1HUIQ,3.157894737
B00CB1J1FQ,5
B00CB1SHJ2,3.2
B00CB2HTHC,3.666666667
B00CB414BM,4.25
B00CB4ET0K,4.244170096
B00CB4RO5C,1
B00CB5C5FU,1
B00CB5JLT8,3.347826087
B00CB5PGL0,3.666666667
B00CB78YFS,2
B00CB8BUIK,4.727272727
B00CB8JY9M,4.343137255
B00CBAC938,3.428571429
B00CBAMG18,2
B00CBASPUO,4
B00CBCOZ5G,3.5
B00CBD32NG,2.6
B00CBDE2PI,4
B00CBDPH2A,3
B00CBDRUYS,3.545454545
B00CBDZ80G,3
B00CBE9RCU,3.714285714
B00CBEOL80,5
B00CBF6ZUQ,3.666666667
B00CBFB2U4,1
B00CBFDEBE,4.315789474
B00CBFRH08,3.375
B00CBFRH3A,1
B00CBG1K32,4.6875
B00CBIFH2U,3.408759124
B00CBIPCD4,3.90625
B00CBIQRBK,3
B00CBIS69Q,3.571428571
B00CBISACE,2.605263158
B00CBJ42SO,4
B00CBJ6ARK,3.4
B00CBJAM1A,3.4
B00CBJKVZW,3.677419355
B00CBJMYKM,2.882882883
B00CBJRTPC,4.114391144
B00CBK9QK2,5
B00CBKLO52,3.675381264
B00CBKOO4U,5
B00CBL8HI8,5
B00CBLHW3Y,3.217391304
B00CBM83YU,1
B00CBMB248,2.888888889
B00CBMI60Q,3.404494382
B00CBNFXHO,1
B00CBNGRUQ,3.5
B00CBNVZD0,4
B00CBO7RJU,2.555555556
B00CBP3AWM,3
B00CBPCE0Q,1
B00CBPJEVI,3
B00CBQ846I,2.894736842
B00CBQCPQ8,3
B00CBR2E04,2
B00CBSMWS2,4
B00CBSYL1I,3
B00CBTA0NK,3.094339623
B00CBTJU6S,2
B00CBTVZCK,4
B00CBUDJS2,3.7
B00CBUEOD6,4
B00CBUGZ92,1.8
B00CBUORQ0,1
B00CBVJWKA,1
B00CBVNNK0,2.774193548
B00CBVP2UE,3
B00CBVS11Q,3.454545455
B00CBW4KCE,2.333333333
B00CBW8XI6,3
B00CBWJ3C6,3.25
B00CBWKMQW,4
B00CBWR5Z8,3.833333333
B00CBX1U30,1.285714286
B00CBXEXNO,2.333333333
B00CBYJR6Q,3
B00CC0NNKK,3.777777778
B00CC0T66U,3
B00CC0VO10,3.785714286
B00CC33294,3.073170732
B00CC54ABG,4.088235294
B00CC60DV6,4
B00CC6SBFQ,4
B00CC6UK6O,4
B00CC6WW1U,5
B00CC6ZQBI,1
B00CC6ZQCC,3.394736842
B00CC78RXG,4
B00CC7NGLO,1
B00CC9HO74,3.444444444
B00CCD9J2I,2.25
B00CCDYTEQ,3.739130435
B00CCEG3X0,3
B00CCENRMK,5
B00CCENRNY,4.6
B00CCES202,5
B00CCEXFR2,4
B00CCHK216,3.611111111
B00CCJ3RZC,4.5
B00CCJ4486,5
B00CCLNBOM,1
B00CCM0IC4,4.330708661
B00CCM0OZU,5
B00CCM2RRI,3
B00CCM8T8O,1
B00CCNYGUI,2.5
B00CCPDGAC,3.666666667
B00CCQFR08,4.5
B00CCRBRZQ,2.75
B00CCRP2IO,4.6
B00CCRQ8M8,3
B00CCS16HO,4.5
B00CCSOPRC,2.333333333
B00CCTDVPI,4.166666667
B00CCTDVRG,3.666666667
B00CCTSUWC,1
B00CCU1SQ6,2.333333333
B00CCXPNQE,1
B00CCY13RQ,2
B00CCZ6EIS,2
B00CD0LGN0,3.666666667
B00CD0PXY8,5
B00CD1XSRG,3.5
B00CD23HMG,4.133333333
B00CD28VN6,3.05
B00CD39UOE,4.083333333
B00CD3C4JM,3.666666667
B00CD42H6G,2.784313725
B00CD452WC,3.666666667
B00CD4AM4A,4.551724138
B00CD4D76U,3.964285714
B00CD4EF66,3.583333333
B00CD4EQNI,2.713483146
B00CD4GA78,4.818181818
B00CD4KOXY,3.647058824
B00CD4L5MS,5
B00CD4O2YG,3.333333333
B00CD4OTYE,4.666666667
B00CD5G9R8,3.4
B00CD6WYYE,4.5
B00CD81QZU,5
B00CD855HK,3.95
B00CD8BKUQ,4.5
B00CD8P0Q6,2.5
B00CD92J1Y,4.4
B00CD94RYG,2.6
B00CD9L7VC,5
B00CD9SH2O,2.333333333
B00CD9YSTU,5
B00CDAWMBA,5
B00CDB27C8,4
B00CDB7548,3.428571429
B00CDBKWHA,3.666666667
B00CDBLC8S,4.28839957
B00CDGZE8C,1
B00CDIETYK,4.1
B00CDJN6FC,2
B00CDL29XA,4.214285714
B00CDMGY0I,4
B00CDMXWM6,3
B00CDNBWJU,1
B00CDOZ83A,5
B00CDP93PI,5
B00CDPNXWW,3
B00CDPXQV0,5
B00CDQ1QVQ,3
B00CDQ8DBM,5
B00CDQCBNS,3.75
B00CDRTT14,1
B00CDSRB18,1.5
B00CDT18TI,4
B00CDU3QY2,5
B00CDVXRWM,3.6
B00CDW0G5W,3
B00CDW0U62,2.625
B00CDW2V2S,4.357142857
B00CDWTOCI,3.6
B00CDWU7CO,4.75
B00CDX9UNU,2.230769231
B00CDXD8S8,2
B00CDY6HW6,3.363636364
B00CDZ6LFI,4
B00CDZVG0S,1
B00CE11EXK,4
B00CE5HQGK,4.5
B00CE6D0XC,4.333333333
B00CE6Z24M,3
B00CE73RAM,3.75
B00CE7COFG,4
B00CE8DP62,3.125
B00CEAN1K0,1
B00CEBIPI2,2.661538462
B00CEBO09A,3.079207921
B00CECUY9Y,3.5
B00CECVVS2,3.8
B00CEDT52A,3.705882353
B00CEEK8HK,3.625
B00CEEMQC0,3
B00CEG3XH0,5
B00CEGZRK6,3
B00CEHC4OW,4.105263158
B00CEI7K2C,1.333333333
B00CEIX670,4
B00CEIZ4T8,4
B00CEJ2AHQ,1.625
B00CEJ4IWG,3.666666667
B00CEJ9LPU,2
B00CEJSFO8,5
B00CEK8NTO,5
B00CEK9OTM,3.5
B00CELCGMS,4.7
B00CELEVD0,4.5
B00CENB37K,4.6
B00CEOZY5Q,3.538461538
B00CEQ20E2,5
B00CEQ9PG8,3
B00CEQKA4Y,2.410958904
B00CEQXLI6,2.333333333
B00CERUPIO,4.6875
B00CES9AUW,2.444444444
B00CESDPIU,2.75
B00CESI1BG,3
B00CEVGG92,3
B00CEVWJ9I,2.333333333
B00CEWKRZU,2.793103448
B00CEWT4SQ,1
B00CEWVOLQ,4
B00CEXF3LM,3.857142857
B00CEYHH3S,3.666666667
B00CEZMWSC,4
B00CF0FSEQ,1.8
B00CF1AI7W,3
B00CF1FF4S,3
B00CF2YI54,3
B00CF354UG,3.491909385
B00CF3GZ4K,3.75
B00CF44B1I,4
B00CF4G4XQ,3.714285714
B00CF4XI3U,3.692307692
B00CF4YJZG,3.333333333
B00CF5KB9I,4.27826087
B00CF5WVN2,2.333333333
B00CF687SE,2
B00CF6J2G0,4.305555556
B00CF6JW7Y,4
B00CF6M0W8,4.420289855
B00CF6SX8I,4.057692308
B00CF7RPN6,2
B00CF7YDN6,3.5
B00CF85LEU,2.47826087
B00CF88O7G,2.008547009
B00CF8ANEI,1
B00CF8L1WG,3.2
B00CF8MNBY,5
B00CF922KA,2.8
B00CFB66AA,3.8
B00CFBYGM0,3
B00CFETUQE,3.25
B00CFFI26C,1.875
B00CFFIP8W,3.25
B00CFFL2AK,2.882352941
B00CFFL2DW,3
B00CFFM0WO,3.206896552
B00CFFR3PI,3.333333333
B00CFFS1FE,3
B00CFFSWU8,3.666666667
B00CFHD54O,3.333333333
B00CFHZP2O,2
B00CFI4R7W,2
B00CFIRLQQ,5
B00CFIVQCQ,3
B00CFKX3E8,2
B00CFL2NZ2,2
B00CFL2PLY,3.692307692
B00CFLC15Y,3.9875
B00CFN8VP6,3
B00CFNBF7W,3.666666667
B00CFNH2U6,5
B00CFNTHGI,2.5
B00CFO9BMM,5
B00CFODV3M,3
B00CFOFKQS,3.333333333
B00CFOJDQQ,3.333333333
B00CFOJGKE,5
B00CFOKR2A,5
B00CFONVSC,2.6
B00CFOR106,4
B00CFP049K,2.333333333
B00CFP0N9G,1.666666667
B00CFP2KZQ,3
B00CFP2YAM,2.111111111
B00CFP5M7Y,1
B00CFPC39O,4.75
B00CFQ117I,3.428571429
B00CFQIGIK,2.428571429
B00CFRXHTC,5
B00CFTSTJS,2.5
B00CFU2P9C,2.142857143
B00CFVPO9Y,5
B00CFVPZPC,5
B00CFX5OLK,1
B00CFXDXN6,2
B00CFY3CWC,4
B00CFZDVPY,3.666666667
B00CG1G35C,3.25
B00CG1HGWQ,1
B00CG323B8,4
B00CG35Q2Q,4.142857143
B00CG4874O,1
B00CG48N6Q,2
B00CG5C86G,3.875
B00CG5V09M,3
B00CG62DNI,2.75
B00CG8DVTG,4.428571429
B00CGAZHU0,2.333333333
B00CGDJEVK,4
B00CGDS5GK,5
B00CGE9EVO,3.68627451
B00CGEKSMS,3
B00CGFFBMO,3.666666667
B00CGFZDIQ,1
B00CGHJ3NU,2.333333333
B00CGHM0HQ,2
B00CGJAIW8,1
B00CGK71B8,3.913907285
B00CGKXOWI,5
B00CGL4U16,4
B00CGM3BS8,1.333333333
B00CGMB9DW,2.769230769
B00CGMN6UG,1
B00CGMOM54,2
B00CGN40KK,4.333333333
B00CGNQ0RG,2.666666667
B00CGNYDIE,3.929078014
B00CGOEPRW,4.4
B00CGOONRY,3.5
B00CGPKPBQ,3
B00CGRZWXA,5
B00CGSEWV2,3.75
B00CGTNHXA,2.741935484
B00CGTR29U,2
B00CGV7GFS,3
B00CGV8K6W,1
B00CGX32CW,3.2
B00CGX7YSU,3.339622642
B00CGXZ48W,3
B00CGXZQ1C,2.333333333
B00CGYB67O,2.333333333
B00CGYBLGA,4.150684932
B00CGYCGZK,3.307692308
B00CH038NW,1.8
B00CH07Q4O,3
B00CH08L7K,2.875
B00CH0FBAK,4
B00CH0HMUW,4
B00CH0XLZC,2
B00CH15R7G,4
B00CH1B36A,2.916666667
B00CH1I6DS,2.2
B00CH1ZM8U,2.333333333
B00CH27LP6,4
B00CH2C5VQ,4
B00CH2GOOA,3
B00CH2HOPS,3.5
B00CH2J8GQ,5
B00CH2TK2I,1
B00CH3W7RW,3.4
B00CH4FPB6,2.527777778
B00CH4G9VG,3.950943396
B00CH4LPO2,2.5
B00CH59Z3Y,4
B00CH5BFQO,4.5
B00CH5P6T6,4
B00CH6B4AK,3.925925926
B00CH6RNK0,5
B00CH7ATU0,3.896551724
B00CH7QWC4,5
B00CH8U8DW,2.307692308
B00CHAQSUM,5
B00CHBH0NK,4.058823529
B00CHCYYFQ,5
B00CHDFWJC,4.194444444
B00CHEXES2,3
B00CHFH842,2.2
